@relation 'Affect_Clip_Labels_full-weka.filters.unsupervised.attribute.Remove-V-R4,106,157,55,26,176,23,77,74,147,205-weka.filters.unsupervised.attribute.Remove-V-R1,2,3,5,6,7,10,11'

@attribute averagecorrect numeric
@attribute mincorrect numeric
@attribute sumcorrect numeric
@attribute averagepercentcorrectperskill numeric
@attribute sumhinttotal numeric
@attribute averagehinttotal numeric
@attribute mintotalfrattempted numeric
@attribute class {no,yes}

@data
1,1,1,1,0,0,13,no
1,1,1,1,3,3,15,no
1,1,2,0.516667,6,3,21,no
1,1,1,0.631579,3,3,27,no
1,1,1,1,5,5,3,no
1,1,1,1,0,0,4,yes
0,0,0,0.25,0,0,12,yes
0,0,0,0.2,0,0,13,no
1,1,1,0.625,2,2,13,no
0,0,0,0.555556,4,4,14,no
1,1,1,1,0,0,15,no
1,1,1,1,5,5,16,no
1,1,1,1,4,4,21,no
1,1,2,0.585714,5,2.5,33,no
0,0,0,0.375,3,3,39,no
1,1,1,1,3,3,42,no
1,1,1,0.608696,3,3,48,no
0,0,0,0,0,0,0,yes
1,1,1,1,4,4,5,no
0,0,0,0,10,5,8,no
1,1,1,0.555556,0,0,12,no
1,1,1,1,3,3,20,no
1,1,1,0.666667,3,3,24,no
1,1,1,0.692308,3,3,30,no
1,1,1,0.714286,3,3,31,no
0,0,0,0.6,3,3,14,no
1,1,1,0.571429,3,3,15,no
1,1,1,0.625,4,4,15,no
0,0,0,0,3,3,19,no
0,0,0,0.144841,9,3,11,no
0,0,0,0,0,0,9,no
1,1,1,0.5,0,0,29,no
1,1,3,0.794444,10,3.333333,32,no
0.166667,0,1,0.275861,18,3,55,no
0,0,0,0,0,0,2,no
0,0,0,0.205556,9,3,9,no
1,1,1,0.363636,0,0,16,no
0,0,0,0,9,3,20,no
1,1,1,0.4,4,4,12,no
0,0,0,0,0,0,23,no
0,0,0,0,0,0,27,no
0.5,0,1,0.330357,8,4,9,yes
1,1,1,1,0,0,12,no
1,1,1,1,0,0,2,no
1,1,1,1,0,0,7,no
1,1,1,0.4,4,4,10,no
0,0,0,0,10,5,11,no
1,1,1,1,0,0,23,no
1,1,1,0.25,4,4,4,no
0,0,0,0,0,0,4,no
0,0,0,0,0,0,5,no
1,1,1,1,6,6,8,no
0.5,0,1,0.1,6,3,12,no
0,0,0,0,3,3,20,no
1,1,1,0.333333,3,3,7,no
1,1,1,0.5,3,3,8,no
0,0,0,0.636364,4,4,14,no
0,0,0,0.5,4,4,21,no
0.666667,0,2,0.557143,15,5,36,no
1,1,1,0.510204,3,3,55,no
0.333333,0,1,0.14537,9,3,64,no
0,0,0,0.215018,9,3,78,yes
0,0,0,0,3,3,5,no
1,1,1,1,0,0,6,no
1,1,1,1,0,0,22,no
0,0,0,0,0,0,1,yes
0.5,0,1,0.266667,6,3,4,no
0,0,0,0,0,0,7,no
1,1,1,1,4,4,6,no
0,0,0,0,480,4,24,yes
1,1,1,1,0,0,24,no
0,0,0,0,0,0,26,no
1,1,1,1,0,0,28,no
0.5,0,1,0.380952,8,4,6,no
0,0,0,0.375,0,0,10,no
0,0,0,0.3,4,4,11,no
0.333333,0,1,0.207598,12,4,12,no
0,0,0,0,3,3,15,no
1,1,1,0.25,3,3,15,no
0,0,0,0.2,3,3,15,no
0,0,0,0,0,0,9,no
0.25,0,1,0.516667,12,3,14,no
0,0,0,0.166667,3,3,29,yes
1,1,1,0.666667,0,0,12,no
1,1,1,0.5,3,3,3,no
0,0,0,0,3,3,11,no
1,1,1,1,0,0,12,no
0,0,0,0,0,0,15,no
0,0,0,0.105556,8,4,17,no
1,1,1,1,0,0,7,no
0,0,0,0.4,0,0,17,yes
1,1,1,0.421053,3,3,33,no
1,1,1,1,0,0,2,no
1,1,1,0.75,2,2,33,no
1,1,1,0.2,0,0,13,no
1,1,1,1,0,0,22,no
0,0,0,0,0,0,0,no
0,0,0,0.5,0,0,5,no
0,0,0,0,0,0,12,no
1,1,1,1,0,0,1,no
1,1,1,0.333333,0,0,5,no
1,1,1,1,2,2,11,no
0,0,0,0.428571,2,2,23,no
1,1,1,1,0,0,7,no
1,1,1,0.666667,2,2,17,no
1,1,1,0.4,2,2,31,no
1,1,1,1,4,4,32,no
1,1,1,1,0,0,3,no
1,1,1,0.909091,2,2,31,no
1,1,1,1,2,2,13,no
0,0,0,0.5,2,2,20,no
1,1,1,0.5,0,0,12,no
1,1,1,1,2,2,2,no
1,1,1,1,2,2,17,no
1,1,3,0.665675,8,2.666667,34,no
1,1,1,1,2,2,9,no
0,0,0,0,2,2,25,no
1,1,1,1,2,2,5,no
0,0,0,0,2,2,3,no
0,0,0,0,2,2,11,no
1,1,1,1,0,0,15,no
0.5,0,1,0.3125,2,1,23,no
1,1,1,1,2,2,6,no
1,1,1,1,2,2,2,no
0,0,0,0,0,0,17,no
0,0,0,0,2,2,12,no
0,0,0,0,2,2,15,no
0.5,0,1,0.6,0,0,17,no
1,1,1,0.35,2,2,32,no
1,1,1,1,0,0,15,no
1,1,2,1,0,0,15,no
0,0,0,0,0,0,13,no
1,1,1,1,0,0,23,no
0,0,0,0,0,0,34,no
0,0,0,0,0,0,12,no
0,0,0,0,0,0,15,no
0,0,0,0.666667,0,0,25,no
1,1,1,1,0,0,2,no
1,1,1,1,0,0,0,no
1,1,1,1,3,3,27,no
1,1,1,1,0,0,7,no
1,1,1,1,0,0,20,no
1,1,2,1,0,0,10,no
1,1,2,1,0,0,20,no
0,0,0,0,0,0,13,no
0,0,0,0,0,0,0,no
0,0,0,0,0,0,12,no
0,0,0,0,0,0,18,no
1,1,1,1,0,0,0,no
1,1,1,1,0,0,12,no
0,0,0,0,0,0,19,no
0.5,0,1,0.583333,0,0,28,yes
1,1,1,1,0,0,12,no
1,1,1,1,0,0,8,no
0,0,0,0,0,0,0,no
0,0,0,0,0,0,11,no
0,0,0,0,3,3,1,no
1,1,2,1,10,5,5,no
0,0,0,0,0,0,8,no
1,1,1,1,0,0,13,no
1,1,1,0.727273,2,2,38,no
0,0,0,0,3,3,1,no
0,0,0,0,3,3,17,no
1,1,1,0.421053,2,2,32,no
0.5,0,1,0.564394,8,4,29,no
1,1,1,1,0,0,9,no
0,0,0,0,0,0,11,no
0,0,0,0,3,3,11,no
0,0,0,0,3,3,11,no
1,1,1,0.333333,0,0,31,no
1,1,1,1,3,3,20,no
1,1,1,0.5,3,3,22,no
1,1,1,0.571429,3,3,33,no
1,1,1,1,0,0,8,no
1,1,1,1,0,0,13,no
1,1,1,0.666667,5,5,17,no
1,1,1,0.545455,4,4,28,no
1,1,1,1,3,3,54,no
1,1,1,0.272727,5,5,5,no
0,0,0,0,3,3,13,no
1,1,1,1,0,0,16,no
1,1,1,1,0,0,25,no
0,0,0,0,0,0,2,no
1,1,1,1,0,0,7,no
1,1,1,1,0,0,8,no
0,0,0,0,4,4,11,no
1,1,1,0.5,3,3,19,no
1,1,1,1,0,0,28,no
1,1,1,1,4,4,37,no
1,1,1,1,0,0,8,no
1,1,1,0.363636,4,4,18,no
1,1,1,1,0,0,33,no
1,1,1,1,0,0,6,no
1,1,1,1,2,2,10,no
1,1,1,0.333333,4,4,11,no
1,1,1,0.333333,4,4,33,no
1,1,1,0.5,4,4,24,no
0,0,0,0,3,3,7,no
0.5,0,1,0.266667,8,4,13,no
0,0,0,0.392308,8,4,36,no
0,0,0,0.125327,9,3,47,yes
0.5,0,1,0.196429,6,3,15,no
0,0,0,0,4,4,23,no
1,1,1,0.333333,0,0,10,no
1,1,1,1,0,0,19,no
1,1,1,1,0,0,26,no
1,1,1,1,0,0,25,no
1,1,2,0.266667,6,3,1,no
1,1,1,1,0,0,16,no
1,1,1,1,0,0,3,no
1,1,1,1,2,2,7,no
1,1,1,1,3,3,0,no
0.333333,0,1,0.23165,12,4,15,no
1,1,1,0.375,3,3,24,no
0,0,0,0,0,0,7,no
1,1,1,1,3,3,9,no
1,1,1,1,0,0,16,no
1,1,1,1,0,0,23,no
0.333333,0,1,0.333333,2,0.666667,16,no
0,0,0,0,4,4,16,no
1,1,1,0.833333,2,2,26,no
1,1,1,1,4,4,0,no
1,1,1,0.636364,0,0,32,no
1,1,1,1,0,0,35,no
0,0,0,0.222222,3,3,36,no
0,0,0,0,2,2,5,no
0,0,0,0,3,3,9,no
0,0,0,0.236111,6,3,11,no
0.5,0,1,0.275,6,3,1,no
0,0,0,0.381818,6,3,12,no
0,0,0,0,2,2,3,no
0,0,0,0,2,2,3,no
0,0,0,0,12,2,3,yes
0,0,0,0,2,2,3,yes
1,1,1,0.333333,3,3,6,no
0,0,0,0.285714,2,2,1,yes
0,0,0,0.25,2,2,1,no
0,0,0,0,3,3,4,no
1,1,1,0.384615,3,3,0,no
1,1,1,0.454545,3,3,24,no
0.25,0,1,0.13182,12,3,33,no
0,0,0,0.187,9,3,24,no
0,0,0,0,4,4,7,yes
0.333333,0,1,0.02381,12,4,7,yes
0,0,0,0.4,2,2,10,no
1,1,1,0.142857,4,4,11,no
0,0,0,0.138889,4,4,12,no
1,1,1,0.333333,2,2,2,no
0,0,0,0.083333,4,4,3,no
1,1,1,0.153846,4,4,4,no
0,0,0,0.333333,2,2,9,no
1,1,1,1,2,2,4,no
0,0,0,0.4,4,4,8,no
0,0,0,0.333333,4,4,8,no
0,0,0,0.095238,4,4,8,yes
1,1,1,0.25,0,0,6,no
0,0,0,0,4,4,9,no
0,0,0,0,4,4,9,no
1,1,1,0.315789,4,4,14,no
0,0,0,0.333333,0,0,2,no
0,0,0,0,2,2,10,no
0,0,0,0,0,0,10,no
0,0,0,0.16,0,0,8,no
1,1,1,0.166667,4,4,15,no
0,0,0,0.112676,0,0,13,no
1,1,1,1,0,0,9,no
0,0,0,0.170525,40,5,18,no
1,1,2,0.428105,6,3,20,no
0,0,0,0,0,0,6,no
0,0,0,0.5,2,2,1,no
0,0,0,0.333333,3,3,8,no
0,0,0,0.262366,4,2,14,no
1,1,1,0.268293,3,3,17,no
1,1,1,0.26,3,3,19,no
0.2,0,1,0.242956,25,5,41,no
0,0,0,0,2,2,1,no
1,1,1,0.090909,2,2,1,no
0,0,0,0.333333,1,1,7,no
0,0,0,0.375,5,5,8,no
1,1,1,0.444444,5,5,9,no
1,1,1,0.461538,3,3,9,no
0,0,0,0.112037,12,4,16,no
1,1,1,0.484848,3,3,25,no
1,1,1,1,0,0,33,no
0,0,0,0.47619,3,3,53,no
0.5,0,2,0.457143,12,3,5,no
1,1,1,1,0,0,11,no
0.5,0,1,0.343137,4,2,26,no
0,0,0,0,2,2,8,no
0,0,0,0.2,2,2,8,no
0,0,0,0.195238,0,0,10,no
0.5,0,1,0.217227,4,2,15,no
1,1,1,0.25,0,0,18,no
0,0,0,0.226828,4,2,23,no
0,0,0,0.136364,3,3,25,no
1,1,1,0.7,3,3,7,no
0,0,0,0,3,3,12,no
0,0,0,0.083333,3,3,13,no
0,0,0,0.047619,5,5,10,no
0,0,0,0.045455,5,5,11,no
0,0,0,0.043478,5,5,11,no
0,0,0,0,2,2,1,no
0,0,0,0,2,2,1,no
0,0,0,0,2,2,1,yes
0,0,0,0,2,2,2,no
1,1,1,1,0,0,0,no
1,1,1,1,2,2,1,no
0,0,0,0,0,0,2,no
0,0,0,0,0,0,3,no
0,0,0,0,1,1,4,no
0,0,0,0,4,4,2,no
0,0,0,0.117647,4,4,4,yes
0,0,0,0.151515,4,4,6,no
0,0,0,0,6,6,9,no
0,0,0,0,12,6,9,no
1,1,1,0.12,6,6,11,no
0,0,0,0,2,2,12,no
0,0,0,0.357143,0,0,15,no
0,0,0,0.291667,0,0,18,no
0,0,0,0,4,4,2,no
1,1,1,0.6,4,4,6,no
1,1,1,1,0,0,1,no
0.5,0,1,0.32971,6,3,27,no
0,0,0,0,3,3,12,no
1,1,1,0.5,0,0,8,no
0,0,0,0.5,2,2,9,no
0,0,0,0.428571,4,4,13,yes
0.5,0,1,0.125,0,0,16,no
1,1,1,1,0,0,1,no
0,0,0,0.5,0,0,6,no
1,1,1,1,2,2,8,no
1,1,1,1,4,4,13,no
1,1,1,1,5,5,16,no
1,1,1,1,4,4,17,no
1,1,1,1,5,5,18,no
0,0,0,0,2,2,3,yes
1,1,1,1,2,2,10,no
0,0,0,0.410526,6,3,17,yes
0,0,0,0,4,2,18,yes
1,1,1,1,0,0,18,no
0,0,0,0,4,2,21,no
0,0,0,0.416667,0,0,21,no
0,0,0,0.357143,2,2,23,yes
0,0,0,0.2,3,3,5,no
0,0,0,0.166667,3,3,6,no
1,1,1,0.285714,3,3,6,no
0,0,0,0.167706,15,3,9,yes
0,0,0,0,2,2,5,no
0,0,0,0,2,2,6,no
0,0,0,0,4,2,15,no
1,1,1,0.444444,2,2,7,no
1,1,1,0.25,2,2,9,no
1,1,1,1,3,3,0,no
1,1,1,1,5,5,16,no
1,1,1,0.333333,2,2,13,no
0,0,0,0,0,0,17,no
1,1,1,0.5,0,0,27,no
1,1,1,0.545455,0,0,28,no
1,1,1,1,2,2,4,no
1,1,1,1,0,0,6,no
0,0,0,0.666667,0,0,7,no
1,1,1,1,3,3,14,no
0,0,0,0.285714,5,5,18,yes
0,0,0,0,2,2,2,no
1,1,1,1,0,0,10,no
0.333333,0,1,0.285958,5,1.666667,20,no
0,0,0,0.325581,3,3,28,yes
0,0,0,0.166667,3,3,6,no
1,1,1,0.333333,4,4,2,no
1,1,1,1,4,4,14,no
1,1,1,1,4,4,15,no
0,0,0,0,3,3,7,no
0,0,0,0,3,3,8,no
0,0,0,0,3,3,8,no
0,0,0,0,0,0,0,no
0.25,0,1,0.21351,16,4,3,no
1,1,1,1,0,0,6,no
0,0,0,0.230769,0,0,7,no
0,0,0,0.214286,0,0,8,no
0,0,0,0.235294,3,3,9,no
0,0,0,0.222222,3,3,10,no
0,0,0,0.210526,3,3,10,no
0,0,0,0.190476,3,3,10,no
1,1,1,1,2,2,11,no
0,0,0,0,24,4,5,no
0,0,0,0.0625,3,3,6,no
1,1,1,0.232558,0,0,15,yes
0,0,0,0.125,3,3,3,yes
0,0,0,0,4,4,7,no
1,1,1,1,0,0,2,no
0,0,0,0,14,2,4,no
0,0,0,0,2,2,4,no
0,0,0,0.111111,0,0,1,no
1,1,1,0.4,3,3,2,no
0.333333,0,1,0.066667,6,2,5,no
0,0,0,0,3,3,7,no
1,1,1,0.2,4,4,12,no
0.666667,0,2,0.292484,11,3.666667,7,no
1,1,1,1,0,0,9,no
1,1,1,1,5,5,26,no
0,0,0,0.269841,3,3,34,no
0,0,0,0.253012,0,0,39,no
1,1,1,0.214286,4,4,45,no
1,1,2,0.325,7,3.5,3,no
1,1,1,1,2,2,3,no
1,1,1,0.166667,4,4,3,no
1,1,1,0.375,3,3,8,no
1,1,1,1,2,2,3,no
1,1,1,1,2,2,3,no
1,1,1,1,2,2,7,no
0,0,0,0.2,3,3,8,no
1,1,1,1,0,0,5,no
0,0,0,0,6,2,5,no
0,0,0,0,0,0,12,no
1,1,1,1,4,4,0,no
0,0,0,0,4,4,44,no
1,1,1,1,3,3,15,no
0,0,0,0,0,0,19,no
0,0,0,0,0,0,20,no
1,1,1,1,3,3,10,no
1,1,1,0.666667,0,0,26,no
0.142857,0,1,0.035714,26,3.714286,6,no
0,0,0,0.2,4,4,10,no
0,0,0,0.25,3,3,13,no
0.166667,0,1,0.126587,18,3,1,no
1,1,1,1,0,0,33,no
1,1,1,1,0,0,34,no
0,0,0,0.244048,2,1,36,no
0,0,0,0,0,0,38,no
1,1,1,1,0,0,4,no
1,1,1,1,3,3,16,no
0.166667,0,1,0.180556,16,2.666667,12,no
0,0,0,0,0,0,17,no
0.5,0,1,0.472222,7,3.5,16,no
0,0,0,0.389128,12,3,33,yes
0.333333,0,1,0.365502,9,3,40,no
1,1,1,0.484848,0,0,15,no
1,1,1,1,0,0,33,no
1,1,1,0.555556,0,0,16,no
0.333333,0,1,0.468455,3,1,19,no
0.666667,0,2,0.442012,3,1,21,no
