@relation 'Affect_Clip_Labels_full-weka.filters.unsupervised.attribute.Remove-V-R4,106,157,55,26,176,23,77,74,147,205-weka.filters.unsupervised.attribute.Remove-V-R1,2,3,5,6,7,10,11-weka.filters.supervised.instance.SMOTE-C0-K5-P560.0-S1-weka.filters.unsupervised.instance.Randomize-S42'

@attribute averagecorrect numeric
@attribute mincorrect numeric
@attribute sumcorrect numeric
@attribute averagepercentcorrectperskill numeric
@attribute sumhinttotal numeric
@attribute averagehinttotal numeric
@attribute mintotalfrattempted numeric
@attribute class {no,yes}

@data
0,0,0,0.666667,0,0,25,no
0.25,0,1,0.204799,12,3,22,no
0,0,0,0.269663,0,0,83,no
0.5,0,2,0.412713,0,0,10,no
0.2,0,1,0.220808,20,4,12,yes
0.666667,0,2,0.710151,0,0,247,no
1,1,1,0.333333,0,0,57,no
0,0,0,0,6,6,9,no
0.142857,0,1,0.020408,28,4,92,no
0,0,0,0,0,0,12,no
0.208221,0,0.485811,0.193915,6.585034,1.025121,8.210583,yes
1,1,1,0.62069,0,0,88,no
1,1,1,1,5,5,26,no
0.691524,0.518138,1,0.538285,0,0,38.926974,yes
0,0,0,0.227316,7.454694,3,31.16628,yes
0,0,0,0.42963,0,0,116,no
0.333333,0,1,0.111111,0,0,14,no
1,1,1,1,0,0,2,no
0.5,0,1,0.166667,0,0,15,no
1,1,1,1,0,0,6,no
0,0,0,0.5,0,0,47,no
0,0,0,0.090909,0,0,2,no
0.5,0,1,0.343898,0,0,376,no
0,0,0,0.122417,4,4,4,yes
0,0,0,0.336458,2.13684,2.001441,1,yes
0,0,0,0.166957,8,4,242,no
1,1,1,0.142857,3,3,30,no
1,1,3,1,0,0,60,no
0,0,0,0.419674,3.417581,3.826825,105.634494,yes
1,1,1,1,0,0,74,no
0.179181,0,0.948573,0.258406,14.378148,3.963534,62.409164,yes
1,1,1,0.631579,0,0,257,no
0,0,0,0.333333,0,0,31,no
0,0,0,0.29799,4.836138,3,80.50098,yes
1,1,1,0.714286,0,0,113,no
0,0,0,0.337963,0,0,351,no
0,0,0,0.465909,0,0,78,no
0,0,0,0,3,3,25,no
1,1,2,0.593864,0,0,371,no
0.25,0,1,0.547829,0,0,93,no
1,1,1,0.75,0,0,140,no
0,0,0,0.219065,0,0,30.956921,yes
1,1,2,1,0,0,53,no
1,1,1,1,0,0,144,no
1,1,1,0.727273,0,0,67,no
1,1,1,1,0,0,16,no
1,1,1,0.25,0,0,46,no
1,1,1,0.347826,0,0,64,no
0.722947,0.702843,1.574762,0.365143,1.63489,1.316635,23,yes
1,1,1,0.61,0,0,257,no
0.119209,0,0.064756,0.523375,5.048305,3.544578,53.76832,yes
1,1,1,1,0,0,43,no
0,0,0,0,0,0,25,no
1,1,3,0.821637,0,0,61,no
0,0,0,0,3,3,12,no
0,0,0,0.027232,4.033642,4.88711,17.045297,yes
1,1,2,0.713636,0,0,51,no
1,1,1,0.777778,0,0,118,no
0,0,0,0,0,0,204,no
1,1,1,0.857143,0,0,6,no
1,1,2,0.445355,0,0,279,no
0,0,0,0.129309,3.851365,3.572439,3.508932,yes
0,0,0,0,3,3,13,no
0,0,0,0.105741,7.286486,3,47.382586,yes
1,1,1,0.428571,0,0,25,no
0,0,0,0.083162,0,0,2.110739,yes
1,1,1,0.705882,0,0,121,no
0,0,0,0,0,0,2,no
0,0,0,0.285108,0,0,9.547805,yes
1,1,2,0.516667,6,3,21,no
1,1,1,0.232558,0,0,15,yes
0.086478,0,0.579658,0.485299,0,0,29.807485,yes
0.5,0,1,0.254615,0,0,41,no
0.175543,0,0.064109,0.099137,12.264138,3.881972,7.255841,yes
0,0,0,0.166667,0,0,14,no
0.33569,0,0.704121,0.267139,3.485828,2.343861,13.655822,yes
1,1,1,0.714286,0,0,238,no
0,0,0,0,0,0,23,no
1,1,1,0.833333,0,0,13,no
1,1,1,1,0,0,48,no
0.38376,0,0.048266,0.687364,5.744834,3,27.698461,yes
0,0,0,0.206755,3.38654,3.062652,27.388742,yes
1,1,1,0.636364,0,0,226,no
1,1,1,1,0,0,2,no
0.2,0,1,0.269661,12,2.4,47,no
1,1,2,0.5,0,0,10,no
0,0,0,0.259758,3.947864,3.019505,14.183102,yes
1,1,1,0.25,2,2,8,no
0.75,0,3,0.566554,0,0,338,no
1,1,1,1,0,0,37,no
1,1,1,0.6,0,0,234,no
0,0,0,0.666667,4,4,31,yes
0.424531,0.569525,0.265829,0.327948,0,0,13.443692,yes
1,1,1,0.818182,0,0,236,no
0,0,0,0.530006,0,0,231,no
0.333333,0,1,0.290786,0,0,366,no
1,1,1,0.3,0,0,4,no
1,1,1,0.666667,0,0,13,no
1,1,1,0.538462,0,0,287,no
0,0,0,0,4,2,18,yes
1,1,1,1,4,4,15,no
1,1,4,1,0,0,26,no
1,1,2,1,0,0,27,no
1,1,1,1,0,0,82,no
0,0,0,0.714286,0,0,6,no
1,1,4,0.540365,11,2.75,60,no
0,0,0,0,4,4,105,no
0,0,0,0.248448,3,3,3.079358,yes
0.215412,0,0.953061,0.005523,0.558043,1.237979,52.103902,yes
1,1,1,1,0,0,5,no
0,0,0,0.315436,0,0,13.907752,yes
1,1,1,0.375,0,0,3,no
1,1,1,0.723684,0,0,238,no
1,1,1,0.270677,0,0,356,no
1,1,1,0.6,0,0,94,no
1,1,2,1,0,0,89,no
0,0,0,0.833333,0,0,89,no
0.333333,0,1,0.444444,12,4,17,no
1,1,1,0.727273,0,0,261,no
1,1,1,0.333333,0,0,128,no
1,1,1,0.72093,0,0,218,no
1,1,1,0.6,0,0,122,no
0,0,0,0.529412,0,0,155,no
1,1,1,1,0,0,34,no
0,0,0,0.299339,378.836823,4,58.580787,yes
1,1,2,0.75,0,0,119,no
0,0,0,0,4,4,16,no
1,1,1,0.714286,0,0,94,no
0,0,0,0.166667,3,3,6,no
1,1,1,1,3,3,52,no
0,0,0,0.125964,0.914881,0.474684,0.560483,yes
0.428571,0,3,0.488317,0,0,126,no
0,0,0,0,0,0,4,no
1,1,2,0.754182,0,0,244,no
0,0,0,0.5,0,0,18,no
0,0,0,0.357143,0,0,15,no
0.2,0,1,0.028571,15,3,23,yes
1,1,1,1,0,0,25,no
0.583485,0.954996,0.285167,0.292462,4.086623,1.409205,83.490361,yes
0,0,0,0.390199,3.957741,3.930817,13,yes
0.5,0,2,0.518841,0,0,63,no
0,0,0,0.5,0,0,11,no
1,1,2,0.705882,0,0,236,no
0,0,0,0.233516,0,0,43,no
0,0,0,0.210916,9,3,16,no
0,0,0,0.266064,78.523282,4,42.313912,yes
0.5,0,1,0.217227,4,2,15,no
1,1,1,1,4,4,0,no
0.25,0,1,0.735119,0,0,97,yes
0,0,0,0.095238,0,0,8,no
0,0,0,0,25,5,2,no
0,0,0,0.278622,0,0,18.796619,yes
0,0,0,0,0,0,3,no
1,1,1,1,0,0,4,no
0,0,0,0.333333,0,0,13,no
1,1,1,0.428571,0,0,22,no
1,1,2,0.791667,0,0,8,no
1,1,1,0.421053,2,2,32,no
1,1,2,0.428105,6,3,20,no
1,1,1,0.8,0,0,84,no
0,0,0,0,0,0,4,no
1,1,2,1,0,0,274,no
0,0,0,0.137395,1.094497,3.645965,24.906783,yes
0,0,0,0.4,0,0,16,no
0.166667,0,1,0.593645,12,2,205,no
0,0,0,0.304874,0,0,12.401457,yes
1,1,1,0.6,5,5,49,no
0.5,0,3,0.357614,0,0,68,no
1,1,1,0.691176,0,0,260,no
0,0,0,0,3,3,11,no
0.376996,0.292964,0.638928,0.574738,4.709088,3.180651,5,yes
1,1,3,1,11,3.666667,0,no
1,1,1,0.783133,0,0,283,no
1,1,1,0.583333,0,0,29,yes
1,1,1,0.6,0,0,28,no
0.5,0,1,0.875,6,3,26,yes
0,0,0,0.428571,4,4,13,yes
0,0,0,0.3,4,4,11,no
0.166667,0,1,0.194178,30,5,7,no
0.363127,0,0.843715,0.2934,7.608188,1.512944,8.80516,yes
0.905532,0.454092,0.539932,0.268275,0,0,2.043329,yes
0,0,0,0,2,2,2.002142,yes
0,0,0,0.363636,0,0,252,no
1,1,1,0.214286,4,4,45,no
0,0,0,0.2,0,0,12,no
1,1,1,1,4,4,38,no
0.5,0,1,0.577778,0,0,175,no
0,0,0,0.469744,0,0,167,no
1,1,1,0.666667,0,0,119,no
0.666667,0,2,0.788111,0,0,211,no
0.5,0,1,0.583333,0,0,28,yes
0,0,0,0,3,3,8,no
0,0,0,0,4,2,21,no
0,0,0,0.210526,0,0,34,no
0.25,0,1,0.13182,12,3,33,no
0.25,0,1,0.418849,15,3.75,121,no
1,1,2,0.666667,0,0,14,no
1,1,1,0.714286,0,0,73,no
0,0,0,0.102618,5.06544,2.820199,7.152815,yes
0,0,0,0.555556,0,0,114,no
1,1,1,0.614286,0,0,205,no
0,0,0,0,0,0,3,no
0,0,0,0.167706,15,3,9,yes
1,1,1,1,0,0,5,no
0,0,0,0.200382,3,3,4.984069,yes
1,1,1,0.510204,3,3,55,no
0,0,0,0.25,4,4,4,no
0.5,0,1,0.480769,0,0,11,no
0,0,0,0.330793,0,0,337,no
0,0,0,0.111111,8,4,13,no
1,1,1,1,0,0,10,no
1,1,3,0.25812,0,0,97,no
0.5,0,2,0.234848,0,0,22,no
1,1,1,0.571429,0,0,28,no
0,0,0,0.112341,3.631847,3.674735,14.365058,yes
1,1,1,0.6,0,0,88,no
0.361088,0,0.659545,0.24353,0,0,26.158931,yes
0,0,0,0.321614,1.798332,1.784808,19.299693,yes
0,0,0,0.177145,3,3,3.632935,yes
1,1,3,0.833333,0,0,35,no
0,0,0,0.725,0,0,281,no
0,0,0,0.151515,4,4,6,no
0,0,0,0.096771,4.754266,2.15472,17.206924,yes
1,1,1,1,3,3,39,no
0,0,0,0.26,3,3,94,no
1,1,1,0.6,0,0,145,no
0,0,0,0,2,2,3,no
0.956878,0.819398,0.733129,0.202807,0,0,17.978221,yes
0.5,0,2,0.59145,0,0,87,no
0.333333,0,1,0.383787,3,1,304,no
1,1,1,1,0,0,15,no
1,1,2,0.393939,0,0,257,no
0.2,0,2,0.033333,40,4,42,no
0,0,0,0.133103,3.122587,3.876967,3.477247,yes
1,1,1,1,0,0,9,no
1,1,1,1,0,0,17,no
1,1,1,0.25,3,3,35,no
1,1,1,0.625,0,0,114,no
1,1,1,0.3,0,0,90,no
0,0,0,0.244322,0,0,17.051528,yes
0,0,0,0.309524,0,0,34,no
1,1,2,0.59375,0,0,64,no
1,1,2,1,8,4,30,no
1,1,4,0.9375,0,0,74,no
0.333333,0,1,0.355159,12,4,13,no
0.5,0,3,0.666667,0,0,22,no
0,0,0,0,0,0,15,no
1,1,1,1,2,2,10,no
0.5,0,2,0.284298,0,0,32,no
1,1,2,0.416667,0,0,86,no
0.333333,0,1,0.752315,0,0,124,no
1,1,1,1,0,0,127,no
0.2,0,1,0.574768,17.507865,3.505735,62.755359,yes
0.930127,0.374044,0.205844,0.442498,1.932509,1.788211,23,yes
0,0,0,0.173913,5,5,11,no
0,0,0,0.473684,0,0,191,no
0,0,0,0,0,0,23,no
1,1,2,1,0,0,44,no
1,1,1,0.058824,4,4,2,no
0,0,0,0.475,0,0,64,no
1,1,1,0.777778,0,0,225,no
0.20267,0,0.517959,0.656652,3.786766,2.87423,24.618252,yes
0.5,0,2,0.216594,6,1.5,227,no
0.285714,0,2,0.390816,18,2.571429,41,no
1,1,2,0.833333,0,0,164,no
0.25,0,1,0.447896,1,0.25,91,no
1,1,1,0.2,0,0,90,no
1,1,1,0.585106,0,0,247,no
1,1,1,1,0,0,248,no
1,1,2,0.857143,0,0,51,no
1,1,1,0.4,5,5,27,no
0.111288,0.249993,0.123913,0.44335,4,4,5.427389,yes
0,0,0,0.195238,0,0,10,no
0,0,0,0.243902,0,0,345,no
1,1,1,1,0,0,3,no
1,1,2,0.325,7,3.5,3,no
0,0,0,0,3,3,21,no
0,0,0,0.2,3,3,56,no
0.5,0,1,0.457516,0,0,188,no
1,1,1,0.651163,0,0,309,no
0,0,0,0.320833,12,3,10,no
1,1,2,0.606061,0,0,273,no
0.25,0,1,0.185823,16,4,62,no
0.5,0,1,0.6125,0,0,58,no
0,0,0,0,2,2,2,no
0,0,0,0,0,0,94,no
1,1,2,0.675926,0,0,279,no
0,0,0,0.288399,0,0,13.996054,yes
1,1,1,1,0,0,10,no
1,1,3,1,0,0,11,no
0,0,0,0.342857,0,0,29,no
0.8,0,4,0.386364,0,0,212,no
1,1,1,0.727273,0,0,236,no
0,0,0,0,9,3,20,no
0,0,0,0.507171,9.234671,3,43.667826,yes
1,1,1,1,0,0,9,no
1,1,1,1,0,0,7,no
0,0,0,0.290137,11.155355,3.327108,16.358033,yes
0.833811,0.508849,0.841248,0.5723,4.785389,3.737661,5,yes
1,1,2,0.785714,0,0,5,no
0,0,0,0.5,0,0,80,no
0,0,0,0.680556,0,0,72,no
1,1,1,1,0,0,71,no
1,1,1,0.75,0,0,273,no
0.333333,0,1,0.53367,0,0,61,no
1,1,2,0.601841,0,0,279,no
1,1,1,0.635135,0,0,270,no
1,1,1,0.75,0,0,130,no
0,0,0,0.181173,3.670409,3,46.69834,yes
0,0,0,0.054212,4,4,6.574867,yes
0,0,0,0.47619,3,3,53,no
0,0,0,0.601865,0,0,9.156641,yes
0,0,0,0.5297,3.224421,3.831961,30.37324,yes
0,0,0,0.328458,5.584115,4.145996,17.677759,yes
0,0,0,0,0,0,297,no
1,1,2,0.291667,0,0,17,no
0.318455,0,1.689884,0.52312,7.195309,2.398608,41,yes
0.2,0,1,0.231731,12,2.4,91,no
0,0,0,0.176471,0,0,5,no
1,1,1,0.419355,0,0,185,no
1,1,2,1,0,0,19,no
0,0,0,0,0,0,4,no
1,1,1,1,0,0,4,yes
1,1,2,0.480769,0,0,95,no
0,0,0,0.020405,8.738001,1.197429,5.536324,yes
0,0,0,0.5,1,1,7,no
0,0,0,0.191528,2.045189,0.433368,29.406655,yes
0,0,0,0,4,2,28,no
1,1,1,0.333333,0,0,10,no
1,1,4,0.814092,0,0,116,no
1,1,4,1,0,0,19,no
1,1,1,0.5,0,0,14,no
0.65285,0.717399,0.861515,0.459454,4,2.254873,18,yes
1,1,1,1,0,0,11,no
1,1,1,1,0,0,7,no
1,1,1,0.285714,0,0,121,no
0,0,0,0.469452,0,0,14,yes
1,1,1,0.533333,0,0,101,no
1,1,1,0.571429,0,0,247,no
1,1,1,1,0,0,3,no
1,1,1,1,0,0,5,no
1,1,2,0.886364,0,0,121,no
1,1,1,0.555556,0,0,7,no
1,1,1,0.585938,0,0,365,no
0,0,0,0.350515,3,3,249,no
0.717638,0.299112,0.521908,0.104965,0,0,28.202103,yes
0,0,0,0.141964,20,5,29,no
0,0,0,0.532862,12,3,34.057299,yes
1,1,2,0.527778,0,0,123,no
1,1,1,0.5,0,0,23,no
0,0,0,0,0,0,109,no
0,0,0,0.380952,0,0,198,no
0,0,0,0.8,0,0,149,yes
0,0,0,0,0,0,4,no
1,1,1,0.533333,0,0,366,no
1,1,1,1,0,0,4,yes
1,1,1,1,0,0,6,no
0.307692,0,4,0.338514,24,1.846154,62,no
0.666667,0,2,0.406041,0,0,223,no
0,0,0,0.75,0,0,129,no
0.24779,0,0.913591,0.016679,12,2.800605,5.472567,yes
1,1,1,1,0,0,2,no
0,0,0,0.2,2,2,8,no
0.2,0,1,0.51692,14.338741,3.068557,63.711377,yes
0,0,0,0,4,4,9,no
0,0,0,0.333333,0,0,13,yes
0,0,0,0.366667,4,2,18,yes
0.272727,0,3,0.429453,63,5.727273,110,no
0,0,0,0.375,0,0,127,no
1,1,1,0.666667,0,0,180,no
0,0,0,0.142857,3,3,202,no
1,1,1,0.333333,0,0,88,no
1,1,1,1,0,0,269,no
1,1,1,0.333333,0,0,32,no
1,1,1,0.875,0,0,97,no
0,0,0,0.166094,5.467886,1.73729,7.58186,yes
0,0,0,0.5,0,0,5,no
0.2,0,1,0.170156,18,3.6,73,no
0.333333,0,1,0.407407,0,0,43,no
0,0,0,0.325106,3.003653,3.775111,29.981654,yes
0,0,0,0.375,0,0,34,no
0.333333,0,1,0.055556,0,0,16,no
1,1,2,0.916667,0,0,4,no
0.2,0,1,0.177706,15,3,144,no
0.333333,0,2,0.198347,5,0.833333,31,no
1,1,1,1,0,0,39,no
0.2,0,1,0.128997,15,3,12,no
1,1,1,1,0,0,60,no
0.007816,0,0.89388,0.408516,4.734288,3.072611,106.407832,yes
0,0,0,0.7,4,4,86,no
1,1,1,1,2,2,10,no
1,1,1,0.482759,0,0,13,no
1,1,1,0.75,0,0,4,no
1,1,1,1,0,0,29,no
1,1,1,0.428571,0,0,10,no
0.656622,0.331754,0.344011,0.275382,0,0,14.964777,yes
1,1,1,1,0,0,2,no
1,1,2,1,0,0,59,no
0.073652,0,0.537649,0.619013,4.121682,3,26.381851,yes
0.330234,0.09456,0.967306,0.559177,1.061351,2.355308,40.838376,yes
0,0,0,0.236111,6,3,11,no
0,0,0,0.166667,0,0,7,no
0.091327,0,0.93497,0.168076,10.637799,3.407112,9,yes
0,0,0,0.379187,0,0,157,no
1,1,1,0.368421,0,0,16,no
1,1,1,0.444444,0,0,45,no
0.173803,0,0.897494,0.348554,8.308465,2.644507,81.774269,yes
0,0,0,0.472222,10,5,7,no
1,1,1,1,3,3,10,no
0,0,0,0,0,0,45,no
1,1,1,0.166667,4,4,3,no
0.140692,0,0.676366,0.501133,12.388642,3.300496,48.461099,yes
1,1,1,1,3,3,15,no
0,0,0,0,0,0,0,no
0.333333,0,1,0.111111,0,0,8,no
1,1,3,1,0,0,4,no
0.5,0,2,0.359938,0,0,247,no
1,1,1,1,0,0,2,no
0,0,0,0.111111,4,4,41,no
0,0,0,0.28326,13.687291,3,13.810454,yes
1,1,1,0.7,0,0,194,no
0,0,0,0.10426,2.708622,2.36484,3,yes
0,0,0,0.785714,3,3,50,no
0.264494,0,1,0.681806,8.419466,3,24.933975,yes
0.132208,0.37337,0.037476,0.336564,3.782365,3.365511,5,yes
1,1,2,1,0,0,14,no
1,1,2,0.855655,0,0,204,no
0,0,0,0.44101,0,0,167,no
0,0,0,0.401412,3.326288,0.313408,132.364293,yes
1,1,1,0.333333,0,0,40,no
1,1,5,0.824762,0,0,72,no
0,0,0,0.318803,1.810958,0.103499,28.939717,yes
1,1,1,1,0,0,17,no
0,0,0,0,2,2,3,yes
1,1,1,1,0,0,3,no
1,1,1,0.333333,2,2,2,no
1,1,1,0.6,0,0,130,no
1,1,3,0.807407,0,0,114,no
1,1,1,0.333333,0,0,112,no
0,0,0,0.16149,0,0,18.666367,yes
1,1,1,0.465116,0,0,157,no
0,0,0,0.325581,3,3,28,yes
0.5,0,2,0.533333,0,0,167,no
0.153027,0.837154,0.804031,0.645263,3.696259,3.056627,5,yes
0.080262,0.745051,0.245683,0.760099,4,4,4.155884,yes
1,1,1,0.8,0,0,5,no
0,0,0,0,0,0,1,yes
0.5,0,1,0.477273,4,2,25,no
1,1,1,0.5,0,0,46,no
0.333333,0,1,0.066667,6,2,5,no
0,0,0,0.333333,0,0,38,no
0,0,0,0.454545,4,4,18,no
0,0,0,0.125,3,3,13,no
0.115669,0,0.332719,0.040327,5.124245,3.373185,23.09652,yes
0,0,0,0.227273,3,3,266,no
1,1,2,0.654762,0,0,63,no
0,0,0,0,4,4,2,no
1,1,2,0.895833,0,0,100,no
1,1,1,1,0,0,211,no
0.5,0,2,0.878571,0,0,157,no
0.24688,0.004985,2.517313,0.742888,0,0,14,yes
1,1,2,1,0,0,15,no
1,1,1,0.545455,0,0,28,no
0,0,0,0.666667,0,0,279,no
0.6,0,3,0.363778,0,0,269,no
0.1875,0,6,0.345469,116,3.625,100,no
1,1,1,0.666667,0,0,223,no
0,0,0,0,3,3,20,no
0,0,0,0.222222,0,0,8,no
0,0,0,0.34466,0,0,348,no
0.285714,0,2,0.52757,30,4.285714,71,no
0.5,0,1,0.206294,6,3,3,no
1,1,2,0.825,0,0,64,no
0.11205,0,0.965501,0.493937,0,0,28.165103,yes
1,1,1,0.6875,0,0,20,no
0.8,0,4,0.7,0,0,16,no
0.963628,0.985899,0.35763,0.390013,4,4,12.858998,yes
1,1,1,0.608696,3,3,48,no
1,1,2,0.833333,0,0,216,no
0,0,0,0,0,0,0,yes
0.112177,0.163073,0.817928,0.677977,0,0,4,yes
0,0,0,0.25,3,3,55,no
0.666667,0,2,0.292484,11,3.666667,7,no
0.5,0,1,0.184066,2,1,3,no
1,1,1,1,0,0,18,no
0,0,0,0.291667,0,0,31,no
0,0,0,0.315476,0,0,27,no
0,0,0,0.279698,9.411406,3,41.516452,yes
0.5,0,2,0.427941,0,0,228,no
0.075679,0,0.415203,0.363362,17.699765,3,92.641031,yes
0.125,0,1,0.315862,20,2.5,195,no
0,0,0,0.333333,0,0,39,no
1,1,2,0.479167,0,0,18,no
0,0,0,0.416667,0,0,16,no
1,1,1,0.79661,0,0,200,no
0.044327,0,0.261404,0.184118,4.27244,3.358172,23.741205,yes
0.4,0,2,0.662857,0,0,76,no
0.5,0,1,0.1,0,0,8,no
0,0,0,0.557778,0,0,149,no
0.358799,0.606763,0.068723,0.433797,0,0,14.761524,yes
1,1,2,1,0,0,10,no
0.2,0,1,0.200295,0,0,315,no
1,1,2,1,6,3,18,no
0.181818,0,2,0.25487,8,0.727273,35,no
0,0,0,0.000583,4,4,6.042623,yes
1,1,3,0.875,0,0,19,no
0,0,0,0,0,0,239,no
0,0,0,0,2,2,7,no
0.666667,0,2,0.516708,0,0,292,no
1,1,1,0.333333,0,0,14,no
0,0,0,0,2,2,12,no
1,1,1,0.857143,0,0,5,no
0,0,0,0.745873,0.864054,2.803994,133.723447,yes
0.333333,0,2,0.568423,10,1.666667,141,no
1,1,2,0.764689,0,0,214,no
0.285714,0,2,0.445508,21,3,95,no
1,1,2,0.888889,0,0,73,no
0,0,0,0.354545,0,0,294,no
1,1,1,1,0,0,44,no
0,0,0,0.119457,2.534978,2.173312,3,yes
1,1,1,0.777778,0,0,69,no
0,0,0,0,0,0,50,no
1,1,1,0.6,0,0,25,no
0,0,0,0,8.475721,2,4.179047,yes
1,1,1,1,0,0,113,no
0,0,0,0,0,0,40,no
1,1,3,0.754091,0,0,117,no
1,1,1,1,2,2,1,no
0,0,0,0,0,0,30,no
0.46238,0,0.015161,0.372169,0,0,25.396123,yes
1,1,1,0.697674,0,0,136,no
0,0,0,0.285714,0,0,3,no
0,0,0,0.222222,0,0,139,no
0,0,0,0.259253,4,1,185,no
1,1,1,0.555556,0,0,16,no
0,0,0,0.29304,0,0,236,no
1,1,1,0.714286,3,3,31,no
0,0,0,0,0,0,168,no
1,1,1,0.3,0,0,21,no
1,1,1,0.411765,0,0,54,no
0,0,0,0.031734,6.313063,3,45.196166,yes
1,1,1,1,0,0,310,no
1,1,1,1,6,6,8,no
0.01902,0.289892,0.658997,0.338083,4,4,4.757812,yes
0.5,0,2,0.541667,0,0,67,no
0,0,0,0.404362,4.544633,2.63316,17.192261,yes
0,0,0,0.310345,0,0,270,no
1,1,1,0.5,0,0,13,no
0,0,0,0.522727,3,3,46,no
0,0,0,0.2,0,0,266,no
1,1,1,0.181818,3,3,9,no
1,1,1,1,0,0,13,no
